user,text,location,date,topic
NASA,"Although its planet-hunting mission has ended, our @NASAExoplanets Kepler Space Telescope's discoveries have not. Archival data from the spacecraft designed for tracking exoplanets recently surprised astronomers with a haunting discovery: 
https://t.co/SalpfduqyY https://t.co/VdsrNYnNO0",,2020-01-28 20:00:03,Science
NASA,"About a year ago, we launched a ""GEDI"" to the @Space_Station! The Global Ecosystem Dynamics Investigation uses lasers to construct 3D maps of Earth’s forests, providing a better understanding of our planet’s carbon cycle. Take a first look at the data: https://t.co/Lqzf71aAdh https://t.co/oxAs7xTPad",,2020-01-28 18:00:02,Science
NASA,"Today, with our @esa, @eumetsat, @EU_Commission and @NOAA partners, we renamed an ocean observation satellite launching this fall in honor of a @NASAEarth scientist. About the mission, now known as #Sentinel6 Michael Freilich: https://t.co/eyZUs4uUKO https://t.co/MBzh5pViaX",,2020-01-28 15:22:02,Science
NASA,"With every great name, comes a great story.
We've teamed up w/ @ESA to release the new name of @CopernicusEU #Sentinel6, a mission extending observations of global sea level change. Join @JimBridenstine &amp; @Dr_ThomasZ for this event: https://t.co/vaUhm6KfcT https://t.co/vaUhm6KfcT",,2020-01-28 14:02:22,Science
NASA,"We’ve found over 4,000 planets outside our solar system but the question still stands:

Are we alone? 👀 
 
By modeling potential climates of these far-away worlds, scientists are on a mission to answer one of humankind's greatest mysteries: https://t.co/m2qNEa3ZEq https://t.co/KscRjOp2Ak",,2020-01-28 02:30:06,Science
NASA,"#SolarOrbiter, set to launch Feb. 7, will carry the closest Sun-facing cameras ever and snap the first pictures of its north and south poles. This @ESA &amp; NASA collaboration will work with our #ParkerSolarProbe, coordinating observations and measurements: https://t.co/hTjYNp8jVR https://t.co/XuC8ihyUFA",,2020-01-28 01:00:07,Science
NASA,"Who says Dragons aren’t real? 🔥🐲

Capture the excitement of a rocket launch and apply to tour @NASAKennedy and witness the next @SpaceX #Dragon capsule blast off to the @Space_Station on March 2. Hurry! Applications close Feb. 2 at 11:59pm ET: https://t.co/fdbLdVTeON https://t.co/OTmX7KLQDd",,2020-01-28 00:00:01,Science
NASA,A big step forward in opening the @Space_Station to commercial opportunities: a new element for the station will be developed and built by a company based in Texas. We've selected @Axiom_Space of Houston to provide at least one habitable commercial module: https://t.co/6owTqEXcbC https://t.co/fanG2jNwrm,,2020-01-27 22:45:00,Science
NASA,"It's your last chance! Help us choose our #MARS2020:

        Cla R ity
       Visi O n
    Perse V erance
 Courag E 
         Fo R titude

     Inge N uity
   Endur A nce
      Pro M ise          
          T E nacity

Vote by midnight ET today, Jan. 27: https://t.co/AE7delQSGC https://t.co/mGFxqJGouh",,2020-01-27 21:56:33,Science
NASA,"LIVE NOW: Scientists from @NASA and @ESA discuss #SolarOrbiter, a new mission that will travel in a uniquely tilted orbit around the Sun and take the first-ever images of its north and south poles. More on the mission set to launch on Feb. 7: https://t.co/ZuxLDtRxxM https://t.co/mdR7owGvYC",,2020-01-27 19:02:01,Science
NASA,"What will @NASA_Astronauts uncover when they return to the Moon?

In this episode of #AskNASA, NASA's Chief Exploration Scientist Jacob Bleacher answers your questions about how we plan to dig deeper into the history of our nearest celestial neighbor: https://t.co/RdP1viubpB https://t.co/iwW6hA3Cns",,2020-01-27 18:07:15,Science
NASA,"LIVE NOW EN ESPAÑOL: Hear experts from @NASA and @ESA_Es discuss #SolarOrbiter, the newest mission dedicated to unraveling the mysteries of @NASASun. A briefing in English will begin at 2pm ET. https://t.co/ZuxLDtRxxM https://t.co/hZbCEuB2XJ",,2020-01-27 16:01:40,Science
